transaction_id,customer_id,product_id,quantity,price,total_amount,date
601,11,65,3,154.24,462.71,2023-04-01
602,3,118,1,137.22,137.22,2023-12-11
603,223,19,3,356.71,1070.14,2023-01-10
604,91,18,3,307.6,922.81,2023-08-31
605,229,93,4,292.16,1168.64,2023-10-29
606,203,116,4,183.41,733.65,2023-06-24
607,215,59,2,371.28,742.56,2023-05-07
608,291,19,4,302.3,1209.21,2023-04-02
609,299,70,4,226.84,907.35,2023-06-22
610,32,65,2,124.48,248.96,2023-06-05
611,415,117,2,437.27,874.54,2023-08-04
612,391,89,1,218.23,218.23,2023-10-12
613,58,50,1,17.79,17.79,2023-05-08
614,329,47,3,199.23,597.69,2023-09-23
615,359,53,4,389.55,1558.19,2023-09-28
616,381,58,1,149.25,149.25,2023-03-26
617,228,104,2,535.64,1071.27,2023-12-27
618,327,118,1,135.41,135.41,2023-04-23
619,348,91,2,49.25,98.5,2023-03-19
620,271,22,3,38.28,114.83,2023-07-02
621,269,63,1,321.71,321.71,2023-11-13
622,249,33,3,89.57,268.7,2023-09-22
623,152,44,4,277.07,1108.27,2023-08-31
624,107,30,3,553.44,1660.32,2023-10-16
625,140,111,1,306.21,306.21,2023-01-09
626,234,38,2,50.46,100.92,2023-11-03
627,249,72,2,390.47,780.94,2023-02-11
628,117,91,3,41.42,124.27,2023-12-22
629,188,52,1,128.09,128.09,2023-11-26
630,158,62,2,346.59,693.18,2023-09-08
631,301,107,4,122.06,488.23,2023-07-26
632,130,60,4,15.36,61.43,2023-05-05
633,228,25,2,458.82,917.65,2023-09-20
634,2,93,4,267.52,1070.1,2023-07-23
635,89,89,2,197.43,394.87,2023-11-06
636,384,80,4,269.54,1078.14,2023-02-10
637,294,52,3,168.59,505.78,2023-03-08
638,171,5,3,418.87,1256.6,2023-01-02
639,92,76,1,13.1,13.1,2023-01-30
640,94,88,2,230.85,461.7,2023-09-28
641,435,4,4,241.48,965.93,2023-11-25
642,477,4,3,288.6,865.81,2023-09-08
643,185,16,3,198.97,596.91,2023-09-10
644,56,87,3,467.15,1401.44,2023-09-03
645,409,51,4,140.16,560.63,2023-08-23
646,472,10,2,315.74,631.47,2023-06-25
647,384,80,1,292.96,292.96,2023-01-16
648,432,54,2,435.18,870.36,2023-03-14
649,335,12,4,393.4,1573.6,2023-09-12
650,440,53,1,395.93,395.93,2023-11-28
651,393,86,1,519.24,519.24,2023-02-16
652,56,111,2,276.88,553.77,2023-09-14
653,265,114,4,284.12,1136.48,2023-06-26
654,159,99,3,106.21,318.62,2023-04-12
655,466,43,1,228.04,228.04,2023-08-13
656,230,35,3,157.43,472.29,2023-12-25
657,259,2,1,161.25,161.25,2023-03-31
658,468,87,4,423.28,1693.12,2023-01-15
659,281,27,4,327.04,1308.17,2023-09-08
660,351,44,2,308.84,617.69,2023-05-07
661,325,120,3,247.23,741.69,2023-02-07
662,307,78,2,132.24,264.49,2023-08-30
663,145,82,4,436.17,1744.67,2023-02-18
664,469,94,2,222.38,444.77,2023-05-31
665,497,72,2,416.1,832.21,2023-01-08
666,430,105,3,338.58,1015.73,2023-01-21
667,47,59,1,443.79,443.79,2023-12-17
668,304,34,1,477.59,477.59,2023-03-30
669,363,19,1,275.3,275.3,2023-04-15
670,145,67,4,104.17,416.69,2023-09-02
671,115,94,4,172.26,689.04,2023-10-25
672,116,102,3,306.06,918.19,2023-10-12
673,243,62,2,324.72,649.43,2023-05-14
674,265,15,3,86.19,258.58,2023-06-24
675,224,72,1,552.53,552.53,2023-01-14
676,345,2,3,204.79,614.36,2023-09-01
677,229,7,4,526.88,2107.52,2023-01-06
678,283,52,3,126.95,380.85,2023-07-07
679,326,118,2,125.59,251.18,2023-09-09
680,186,44,3,364.87,1094.62,2023-08-13
681,482,24,2,311.38,622.75,2023-08-24
682,135,43,4,284.62,1138.46,2023-10-08
683,107,106,1,389.25,389.25,2023-12-11
684,500,16,1,220.27,220.27,2023-05-29
685,422,104,4,541.8,2167.21,2023-09-13
686,163,119,4,144.57,578.3,2023-04-15
687,429,73,2,6.24,12.48,2023-08-10
688,44,34,4,381.57,1526.28,2023-10-01
689,56,93,3,263.72,791.15,2023-08-01
690,71,52,1,138.3,138.3,2023-04-01
691,347,58,2,149.38,298.76,2023-05-25
692,215,76,1,16.54,16.54,2023-04-04
693,426,101,1,247.07,247.07,2023-06-16
694,78,24,3,304.81,914.42,2023-11-26
695,77,75,1,471.41,471.41,2023-02-23
696,197,84,2,171.77,343.54,2023-09-01
697,408,109,2,481.65,963.3,2023-01-23
698,111,13,1,178.28,178.28,2023-10-29
699,361,106,2,429.23,858.46,2023-10-02
700,305,93,4,291.57,1166.3,2023-02-07
701,170,4,1,246.56,246.56,2023-02-23
702,192,98,1,291.83,291.83,2023-07-03
703,486,63,1,407.31,407.31,2023-12-05
704,353,3,4,225.01,900.05,2023-08-19
705,384,74,4,367.36,1469.45,2023-01-19
706,305,65,4,137.3,549.2,2023-04-29
707,209,2,4,169.14,676.55,2023-12-04
708,14,67,1,125.87,125.87,2023-06-09
709,459,102,2,425.32,850.64,2023-11-17
710,469,38,1,62.71,62.71,2023-06-01
711,428,78,3,135.05,405.14,2023-08-23
712,161,120,3,296.7,890.09,2023-03-23
713,474,8,3,351.35,1054.06,2023-03-08
714,372,108,1,530.31,530.31,2023-05-06
715,230,119,2,135.75,271.5,2023-03-08
716,230,47,2,201.12,402.25,2023-03-20
717,477,83,4,284.91,1139.65,2023-04-02
718,24,80,2,338.78,677.55,2023-02-05
719,209,68,4,542.29,2169.16,2023-11-23
720,419,84,3,154.47,463.41,2023-11-13
721,52,20,2,207.38,414.77,2023-08-03
722,362,113,4,197.79,791.17,2023-08-14
723,355,9,3,99.9,299.69,2023-06-01
724,116,93,4,268.18,1072.72,2023-12-17
725,36,100,4,76.16,304.63,2023-01-20
726,65,49,3,135.75,407.24,2023-11-19
727,129,55,2,337.68,675.35,2023-02-12
728,185,80,1,259.7,259.7,2023-07-25
729,396,14,1,228.28,228.28,2023-01-09
730,311,40,3,120.49,361.46,2023-05-12
731,351,81,1,368.4,368.4,2023-05-31
732,262,77,3,57.1,171.3,2023-10-01
733,346,22,3,29.24,87.73,2023-10-02
734,66,15,4,121.04,484.14,2023-12-23
735,423,20,2,195.16,390.31,2023-10-13
736,39,18,4,406.4,1625.6,2023-01-20
737,7,12,3,509.72,1529.17,2023-11-04
738,125,22,4,33.27,133.08,2023-09-09
739,329,119,1,151.17,151.17,2023-04-13
740,155,98,2,318.07,636.15,2023-01-02
741,294,119,1,118.67,118.67,2023-01-31
742,6,5,2,448.67,897.33,2023-09-11
743,97,25,2,419.88,839.76,2023-10-19
744,40,108,3,548.38,1645.15,2023-01-02
745,368,111,3,346.18,1038.53,2023-08-25
746,313,119,2,108.03,216.06,2023-02-20
747,204,23,4,468.94,1875.76,2023-08-02
748,76,98,3,277.83,833.5,2023-08-23
749,191,80,4,293.85,1175.4,2023-11-30
750,434,66,2,34.96,69.91,2023-09-23
751,362,81,1,512.46,512.46,2023-09-30
752,469,84,3,149.08,447.24,2023-08-05
753,58,91,4,48.29,193.17,2023-05-04
754,77,17,3,191.24,573.72,2023-11-08
755,416,107,2,109.58,219.15,2023-08-31
756,198,29,3,492.28,1476.83,2023-05-02
757,332,15,3,118.63,355.9,2023-09-17
758,54,34,3,406.96,1220.88,2023-11-08
759,15,45,3,301.28,903.84,2023-10-04
760,5,79,3,129.64,388.93,2023-11-09
761,439,74,1,416.59,416.59,2023-11-10
762,278,65,1,125.46,125.46,2023-10-25
763,411,40,4,107.75,431.0,2023-05-08
764,339,97,1,496.08,496.08,2023-08-15
765,424,8,3,415.0,1245.01,2023-06-16
766,189,77,4,59.0,236.01,2023-06-20
767,149,49,1,122.07,122.07,2023-12-20
768,180,29,3,386.43,1159.3,2023-10-30
769,23,28,2,377.89,755.77,2023-12-07
770,42,28,3,506.32,1518.97,2023-12-15
771,63,4,4,245.56,982.26,2023-07-31
772,66,73,4,8.04,32.15,2023-04-07
773,348,34,1,425.43,425.43,2023-11-12
774,310,96,3,398.25,1194.76,2023-06-02
775,99,36,2,383.41,766.83,2023-09-13
776,461,33,4,88.72,354.88,2023-11-18
777,344,39,3,393.06,1179.17,2023-11-11
778,91,74,1,433.69,433.69,2023-04-18
779,34,79,3,134.24,402.71,2023-11-19
780,262,118,3,169.95,509.85,2023-07-25
781,311,72,4,483.9,1935.59,2023-01-12
782,151,35,3,144.79,434.37,2023-11-28
783,146,20,4,181.11,724.43,2023-02-25
784,482,58,2,156.94,313.88,2023-07-28
785,339,108,1,538.41,538.41,2023-03-30
786,200,88,2,179.47,358.94,2023-01-17
787,205,16,3,195.65,586.95,2023-08-11
788,316,88,2,184.51,369.02,2023-08-23
789,314,30,4,411.7,1646.82,2023-02-15
790,126,93,3,310.42,931.26,2023-09-12
791,13,119,1,105.29,105.29,2023-05-22
792,25,84,2,168.82,337.64,2023-06-06
793,465,35,4,128.55,514.22,2023-04-10
794,31,78,2,148.91,297.82,2023-11-04
795,403,79,1,98.83,98.83,2023-11-27
796,10,79,2,98.6,197.19,2023-07-21
797,145,61,2,226.41,452.83,2023-03-05
798,43,104,2,557.33,1114.66,2023-05-13
799,216,90,2,18.93,37.86,2023-02-27
800,296,58,3,163.57,490.7,2023-11-26
801,317,111,3,335.96,1007.87,2023-07-07
802,342,20,4,233.56,934.26,2023-12-28
803,103,48,2,264.39,528.78,2023-06-12
804,206,46,3,29.66,88.99,2023-11-01
805,41,33,2,82.62,165.24,2023-05-03
806,3,59,3,368.92,1106.77,2023-07-13
807,78,63,1,399.08,399.08,2023-06-01
808,236,99,2,117.58,235.15,2023-10-13
809,218,39,2,562.31,1124.61,2023-02-04
810,311,18,1,453.71,453.71,2023-05-05
811,307,85,4,42.37,169.49,2023-05-13
812,496,48,2,328.32,656.64,2023-09-16
813,435,67,1,118.33,118.33,2023-11-08
814,475,9,1,111.48,111.48,2023-12-14
815,189,32,3,48.53,145.6,2023-08-02
816,186,112,2,81.3,162.6,2023-11-25
817,261,95,4,227.02,908.08,2023-12-19
818,472,65,3,166.83,500.48,2023-05-13
819,291,102,3,334.47,1003.41,2023-06-20
820,451,119,4,117.24,468.94,2023-08-30
821,101,68,1,409.19,409.19,2023-06-07
822,241,11,4,124.98,499.93,2023-06-23
823,171,26,4,234.96,939.83,2023-06-19
824,159,87,1,452.99,452.99,2023-09-09
825,101,21,4,25.09,100.35,2023-10-21
826,188,110,2,125.18,250.36,2023-11-02
827,15,87,2,426.73,853.45,2023-10-18
828,78,76,4,17.63,70.5,2023-01-16
829,443,78,1,150.24,150.24,2023-08-07
830,32,84,1,171.32,171.32,2023-02-25
831,166,6,2,395.21,790.41,2023-04-17
832,49,36,2,545.82,1091.65,2023-10-14
833,393,101,4,261.95,1047.79,2023-12-21
834,83,39,2,407.85,815.7,2023-09-18
835,102,56,1,114.32,114.32,2023-07-08
836,482,32,3,48.23,144.7,2023-04-05
837,285,94,2,161.91,323.83,2023-03-10
838,67,112,4,88.48,353.92,2023-10-04
839,279,6,4,386.6,1546.38,2023-08-26
840,417,53,2,417.69,835.39,2023-09-14
841,219,96,2,374.23,748.45,2023-04-13
842,247,12,4,495.63,1982.53,2023-08-09
843,286,74,2,424.19,848.37,2023-08-18
844,417,25,3,489.88,1469.65,2023-01-19
845,233,108,4,421.91,1687.65,2023-10-09
846,107,107,1,124.88,124.88,2023-05-30
847,52,1,1,489.17,489.17,2023-05-12
848,402,10,3,350.62,1051.85,2023-07-17
849,205,4,3,234.74,704.23,2023-09-12
850,36,74,4,459.83,1839.31,2023-06-07
851,254,52,4,130.4,521.61,2023-01-17
852,60,32,4,42.84,171.38,2023-02-27
853,377,102,1,393.64,393.64,2023-06-11
854,371,81,1,461.82,461.82,2023-12-23
855,44,10,4,342.52,1370.07,2023-12-02
856,349,109,2,393.78,787.56,2023-12-10
857,258,65,2,143.61,287.23,2023-08-30
858,139,118,3,160.79,482.36,2023-01-30
859,297,101,1,252.16,252.16,2023-04-28
860,433,108,3,517.66,1552.98,2023-02-13
861,200,79,4,108.1,432.39,2023-12-12
862,266,64,3,242.52,727.55,2023-05-02
863,378,5,3,456.49,1369.46,2023-05-24
864,171,19,1,282.21,282.21,2023-12-19
865,96,81,1,451.79,451.79,2023-10-27
866,282,18,1,345.12,345.12,2023-04-19
867,428,115,2,384.12,768.24,2023-12-17
868,393,32,3,36.87,110.62,2023-05-20
869,114,9,4,137.84,551.37,2023-06-07
870,478,38,3,50.93,152.79,2023-12-20
871,59,96,4,405.13,1620.51,2023-01-30
872,45,84,1,149.75,149.75,2023-10-07
873,288,120,4,253.45,1013.81,2023-10-10
874,354,57,2,310.82,621.65,2023-10-02
875,21,90,1,17.03,17.03,2023-07-15
876,448,14,1,236.09,236.09,2023-08-19
877,235,25,2,533.78,1067.55,2023-02-04
878,217,107,1,99.02,99.02,2023-08-01
879,315,60,3,12.94,38.81,2023-07-07
880,375,85,4,57.99,231.96,2023-08-12
881,386,73,3,8.45,25.34,2023-10-15
882,237,105,4,290.64,1162.56,2023-07-02
883,173,97,4,440.55,1762.19,2023-06-28
884,97,9,4,147.22,588.87,2023-11-18
885,244,118,2,139.17,278.34,2023-05-27
886,402,97,4,457.1,1828.4,2023-08-30
887,128,54,4,380.18,1520.73,2023-05-18
888,3,27,4,270.44,1081.76,2023-07-02
889,193,21,4,27.53,110.11,2023-03-19
890,232,60,4,13.37,53.47,2023-03-22
891,354,39,1,477.52,477.52,2023-01-21
892,176,102,1,334.24,334.24,2023-03-05
893,330,9,4,139.44,557.77,2023-04-18
894,93,118,4,127.2,508.81,2023-05-06
895,225,70,2,234.2,468.4,2023-02-17
896,482,95,3,227.35,682.04,2023-09-27
897,371,103,3,132.13,396.38,2023-11-05
898,367,39,1,452.05,452.05,2023-12-18
899,462,42,2,417.15,834.3,2023-07-02
900,245,65,3,142.95,428.84,2023-02-07
901,148,111,4,236.72,946.88,2023-10-29
902,194,22,3,36.69,110.08,2023-07-25
903,442,102,4,355.26,1421.04,2023-01-10
904,102,13,4,216.6,866.4,2023-04-04
905,95,109,4,351.01,1404.02,2023-12-08
906,154,4,3,232.01,696.02,2023-07-07
907,11,55,2,394.8,789.59,2023-05-27
908,452,103,1,129.79,129.79,2023-01-10
909,420,15,1,103.4,103.4,2023-01-29
910,316,94,3,170.22,510.66,2023-07-12
911,486,104,3,416.69,1250.06,2023-07-13
912,120,16,3,189.77,569.31,2023-11-22
913,487,34,3,418.18,1254.53,2023-05-21
914,298,11,4,123.48,493.9,2023-06-05
915,256,30,2,550.69,1101.38,2023-09-22
916,136,62,4,410.08,1640.33,2023-12-14
917,141,64,1,311.62,311.62,2023-03-18
918,329,30,2,578.2,1156.4,2023-02-12
919,244,57,4,231.18,924.72,2023-07-18
920,280,34,3,527.69,1583.06,2023-08-08
921,118,42,4,393.81,1575.23,2023-10-10
922,342,48,4,312.99,1251.95,2023-08-03
923,397,25,3,395.51,1186.52,2023-05-14
924,422,35,2,151.65,303.3,2023-04-09
925,151,23,3,431.67,1295.02,2023-10-01
926,486,48,4,306.9,1227.59,2023-01-03
927,450,3,2,297.21,594.42,2023-12-11
928,344,42,2,435.14,870.29,2023-01-31
929,183,46,2,30.7,61.4,2023-11-05
930,318,33,2,94.92,189.85,2023-09-05
931,331,88,3,178.33,534.99,2023-03-03
932,276,30,1,425.41,425.41,2023-12-29
933,8,80,2,278.71,557.41,2023-03-14
934,166,94,2,170.73,341.45,2023-09-30
935,172,119,3,108.42,325.27,2023-11-14
936,73,41,1,230.38,230.38,2023-06-05
937,50,112,3,79.08,237.23,2023-07-17
938,248,108,2,477.12,954.24,2023-08-09
939,458,11,2,136.75,273.51,2023-08-19
940,362,1,1,465.45,465.45,2023-04-26
941,437,100,4,69.2,276.81,2023-04-01
942,284,43,3,242.62,727.85,2023-06-30
943,474,10,4,364.61,1458.43,2023-01-03
944,334,31,2,248.37,496.74,2023-10-08
945,322,100,2,68.05,136.1,2023-12-29
946,119,115,2,537.05,1074.1,2023-02-17
947,445,71,3,347.2,1041.6,2023-06-28
948,13,54,3,418.29,1254.86,2023-01-03
949,98,33,4,81.14,324.55,2023-05-20
950,41,39,3,434.97,1304.92,2023-08-02
951,104,100,3,67.01,201.03,2023-07-26
952,228,107,1,99.59,99.59,2023-11-02
953,312,117,2,425.14,850.28,2023-07-15
954,254,41,3,242.54,727.62,2023-06-05
955,356,3,2,241.36,482.73,2023-12-04
956,279,10,3,319.79,959.37,2023-05-07
957,440,33,4,84.78,339.14,2023-11-11
958,198,98,4,303.45,1213.81,2023-11-25
959,359,41,3,252.92,758.76,2023-05-04
960,65,59,4,398.1,1592.39,2023-12-13
961,37,88,3,194.69,584.08,2023-12-09
962,18,74,3,351.76,1055.27,2023-11-21
963,248,24,1,381.77,381.77,2023-05-28
964,256,18,2,455.59,911.17,2023-05-02
965,285,58,4,149.99,599.95,2023-08-03
966,409,34,4,479.79,1919.16,2023-03-06
967,19,96,4,321.96,1287.85,2023-11-08
968,439,62,4,399.22,1596.88,2023-08-30
969,252,3,1,309.66,309.66,2023-08-16
970,436,73,1,7.48,7.48,2023-01-28
971,273,76,4,13.34,53.35,2023-05-10
972,426,25,4,498.03,1992.12,2023-08-08
973,275,103,1,145.82,145.82,2023-02-09
974,423,28,4,343.28,1373.1,2023-04-20
975,229,101,3,239.53,718.6,2023-08-02
976,333,5,4,328.9,1315.59,2023-12-01
977,138,99,2,133.97,267.95,2023-07-12
978,49,63,4,384.23,1536.91,2023-05-27
979,305,14,4,220.57,882.29,2023-01-28
980,453,94,4,241.09,964.35,2023-05-31
981,407,2,4,182.58,730.31,2023-05-19
982,101,85,3,50.45,151.35,2023-07-11
983,55,43,1,308.34,308.34,2023-04-14
984,409,24,4,355.05,1420.18,2023-10-25
985,451,107,2,101.38,202.77,2023-04-15
986,196,22,4,35.43,141.72,2023-10-21
987,452,79,1,110.74,110.74,2023-11-14
988,286,41,4,316.95,1267.81,2023-02-16
989,221,2,1,212.26,212.26,2023-02-15
990,463,94,4,184.73,738.93,2023-07-11
991,243,103,4,157.95,631.8,2023-10-14
992,124,95,1,222.97,222.97,2023-05-23
993,120,58,1,136.19,136.19,2023-10-22
994,401,15,3,83.52,250.55,2023-09-05
995,156,7,4,528.68,2114.72,2023-04-30
996,311,3,2,268.96,537.92,2023-12-06
997,21,6,2,452.97,905.94,2023-02-05
998,40,48,1,262.1,262.1,2023-08-27
999,204,3,4,278.59,1114.34,2023-04-10
1000,37,115,2,530.81,1061.61,2023-06-09
1001,293,94,2,177.19,354.38,2023-12-10
1002,179,115,1,399.25,399.25,2023-10-08
1003,438,59,3,436.82,1310.46,2023-02-04
1004,413,9,1,136.45,136.45,2023-02-27
1005,237,37,1,309.35,309.35,2023-08-17
1006,435,90,3,17.37,52.11,2023-01-22
1007,282,13,1,215.68,215.68,2023-10-14
1008,462,12,1,384.08,384.08,2023-05-08
1009,159,52,2,130.13,260.25,2023-01-12
1010,179,63,1,414.71,414.71,2023-09-09
1011,152,4,4,289.0,1156.0,2023-11-15
1012,216,93,2,344.77,689.53,2023-04-05
1013,277,19,3,350.24,1050.71,2023-03-01
1014,271,28,2,423.78,847.56,2023-09-22
1015,306,15,2,115.53,231.06,2023-09-20
1016,358,40,3,110.94,332.82,2023-10-08
1017,431,14,1,172.86,172.86,2023-07-12
1018,310,50,2,18.01,36.02,2023-09-01
1019,255,48,4,346.04,1384.17,2023-08-02
1020,499,38,1,56.4,56.4,2023-03-23
1021,65,116,1,162.88,162.88,2023-03-04
1022,449,71,3,360.99,1082.98,2023-04-29
1023,349,43,3,208.28,624.83,2023-03-14
1024,250,81,2,416.33,832.66,2023-07-06
1025,70,15,3,92.2,276.59,2023-02-15
1026,79,32,2,47.2,94.4,2023-02-08
1027,253,75,1,386.9,386.9,2023-06-07
1028,225,54,3,426.05,1278.14,2023-03-05
1029,102,62,2,339.43,678.86,2023-06-08
1030,184,112,2,73.25,146.49,2023-07-10
1031,80,15,3,106.8,320.4,2023-06-18
1032,153,108,1,502.09,502.09,2023-11-07
1033,186,35,3,152.94,458.83,2023-09-17
1034,342,41,1,275.06,275.06,2023-12-01
1035,220,33,2,97.38,194.77,2023-09-02
1036,376,113,3,226.11,678.32,2023-04-18
1037,477,117,3,388.79,1166.38,2023-01-04
1038,385,63,4,406.48,1625.94,2023-05-18
1039,489,49,4,104.63,418.53,2023-11-30
1040,323,54,2,525.71,1051.41,2023-05-03
1041,125,69,1,311.36,311.36,2023-01-26
1042,426,97,2,521.84,1043.67,2023-01-26
1043,66,62,2,319.34,638.67,2023-03-16
1044,49,32,4,39.59,158.34,2023-09-15
1045,40,54,2,435.9,871.79,2023-12-11
1046,382,27,4,264.06,1056.23,2023-11-29
1047,370,35,4,128.28,513.1,2023-04-17
1048,333,38,1,62.07,62.07,2023-06-17
1049,371,62,4,382.06,1528.23,2023-10-26
1050,70,12,2,470.69,941.37,2023-08-06
1051,102,111,2,280.57,561.14,2023-12-04
1052,334,5,2,456.19,912.38,2023-10-18
1053,160,32,1,43.37,43.37,2023-12-03
1054,284,109,1,390.99,390.99,2023-05-01
1055,104,9,2,136.14,272.28,2023-12-02
1056,319,102,2,381.63,763.25,2023-04-02
1057,252,1,3,499.39,1498.18,2023-08-29
1058,87,117,3,391.32,1173.97,2023-02-10
1059,467,69,3,274.57,823.72,2023-07-06
1060,367,9,1,128.97,128.97,2023-03-11
1061,327,83,3,329.58,988.75,2023-02-02
1062,165,69,2,272.75,545.51,2023-10-25
1063,448,70,2,207.68,415.37,2023-03-29
1064,143,25,3,428.07,1284.2,2023-09-06
1065,362,19,2,367.66,735.32,2023-08-28
1066,267,74,1,455.88,455.88,2023-08-18
1067,337,30,4,541.32,2165.3,2023-08-13
1068,300,75,2,426.27,852.55,2023-03-09
1069,321,12,1,349.7,349.7,2023-09-21
1070,95,115,1,384.08,384.08,2023-10-13
1071,237,82,3,419.76,1259.29,2023-01-24
1072,378,72,1,437.25,437.25,2023-07-30
1073,294,19,2,296.27,592.55,2023-06-14
1074,195,39,4,558.15,2232.59,2023-04-04
1075,136,95,4,163.51,654.04,2023-05-23
1076,62,76,4,16.93,67.72,2023-08-10
1077,490,16,1,201.62,201.62,2023-07-01
1078,259,37,3,365.4,1096.2,2023-08-21
1079,310,57,4,312.44,1249.75,2023-06-23
1080,93,91,4,38.16,152.62,2023-11-05
1081,456,45,1,303.32,303.32,2023-12-06
1082,4,9,2,104.15,208.3,2023-12-10
1083,167,117,4,335.81,1343.25,2023-06-28
1084,246,46,1,25.42,25.42,2023-02-26
1085,113,23,2,426.62,853.24,2023-08-02
1086,291,86,2,493.76,987.52,2023-11-03
1087,311,91,3,50.84,152.52,2023-07-29
1088,399,72,4,393.81,1575.22,2023-06-10
1089,88,40,4,106.77,427.09,2023-06-16
1090,209,45,4,350.76,1403.04,2023-03-09
1091,442,63,1,384.79,384.79,2023-05-31
1092,4,52,2,136.75,273.5,2023-10-31
1093,425,68,3,417.72,1253.17,2023-10-23
1094,450,113,2,193.98,387.95,2023-11-15
1095,109,101,1,210.71,210.71,2023-12-24
1096,374,33,1,94.06,94.06,2023-09-20
1097,326,43,3,269.11,807.33,2023-09-29
1098,334,42,4,301.02,1204.09,2023-09-10
1099,107,102,2,338.33,676.67,2023-01-22
1100,387,34,3,504.83,1514.48,2023-03-19
1101,315,25,1,491.79,491.79,2023-11-16
1102,381,35,1,130.48,130.48,2023-05-24
1103,47,85,3,50.98,152.93,2023-04-03
1104,97,6,2,370.04,740.08,2023-10-09
1105,352,17,4,181.73,726.93,2023-09-07
1106,59,23,3,333.17,999.52,2023-01-26
1107,432,115,4,433.77,1735.08,2023-03-02
1108,233,68,3,420.8,1262.41,2023-07-28
1109,377,112,4,87.41,349.64,2023-11-28
1110,417,100,3,53.27,159.82,2023-05-27
1111,448,66,3,39.01,117.02,2023-07-08
1112,51,13,3,186.49,559.47,2023-01-08
1113,118,45,3,415.19,1245.57,2023-12-10
1114,140,16,3,238.39,715.17,2023-03-15
1115,184,78,4,139.61,558.45,2023-04-15
1116,129,30,1,584.25,584.25,2023-10-30
1117,228,24,4,325.5,1301.99,2023-01-05
1118,28,111,1,281.38,281.38,2023-12-09
1119,472,26,1,242.66,242.66,2023-05-16
1120,417,46,3,35.62,106.86,2023-01-26
1121,363,41,4,270.83,1083.32,2023-02-16
1122,111,73,2,5.91,11.81,2023-05-16
1123,66,8,3,309.44,928.31,2023-12-15
1124,429,92,2,36.42,72.84,2023-06-25
1125,266,47,1,262.89,262.89,2023-11-02
1126,32,67,2,126.87,253.74,2023-09-18
1127,440,43,4,233.25,932.98,2023-08-26
1128,113,10,1,405.64,405.64,2023-07-10
1129,136,52,2,124.22,248.44,2023-04-18
1130,119,68,2,502.82,1005.64,2023-07-13
1131,461,63,3,327.21,981.63,2023-08-24
1132,159,62,1,430.93,430.93,2023-09-03
1133,498,112,3,63.32,189.97,2023-10-10
1134,21,76,3,14.33,43.0,2023-06-02
1135,419,91,3,38.49,115.47,2023-04-02
1136,61,70,3,232.44,697.32,2023-09-25
1137,493,5,4,455.87,1823.49,2023-02-02
1138,325,42,4,369.15,1476.59,2023-08-08
1139,128,100,1,62.18,62.18,2023-12-26
1140,148,46,3,31.09,93.28,2023-06-19
1141,302,39,3,476.21,1428.62,2023-07-20
1142,230,20,1,163.02,163.02,2023-01-29
1143,250,112,4,84.53,338.11,2023-06-06
1144,475,57,3,323.62,970.85,2023-08-11
1145,179,45,2,381.26,762.52,2023-04-02
1146,155,55,2,369.26,738.52,2023-03-14
1147,203,12,1,504.5,504.5,2023-03-21
1148,115,61,4,234.45,937.81,2023-03-04
1149,188,22,2,35.55,71.1,2023-09-06
1150,406,69,2,264.13,528.26,2023-03-21
1151,203,56,1,130.09,130.09,2023-08-07
1152,233,14,1,239.83,239.83,2023-03-16
1153,33,111,4,337.67,1350.67,2023-01-10
1154,443,13,1,180.14,180.14,2023-07-03
1155,391,50,1,14.96,14.96,2023-11-09
1156,82,77,4,54.74,218.94,2023-09-19
1157,93,27,1,276.88,276.88,2023-08-12
1158,472,24,2,281.7,563.41,2023-03-15
1159,141,65,4,114.96,459.85,2023-09-01
1160,85,97,2,543.6,1087.2,2023-10-08
1161,17,82,4,389.77,1559.07,2023-09-20
1162,179,34,1,531.41,531.41,2023-06-25
1163,186,46,4,26.2,104.79,2023-04-01
1164,438,36,4,385.27,1541.07,2023-07-25
1165,163,55,4,394.09,1576.36,2023-02-15
1166,70,34,4,541.8,2167.2,2023-01-07
1167,61,11,3,140.66,421.99,2023-04-29
1168,170,7,1,505.82,505.82,2023-04-22
1169,135,113,3,212.74,638.21,2023-09-26
1170,274,39,1,391.66,391.66,2023-02-28
1171,90,62,4,335.69,1342.76,2023-02-26
1172,39,92,4,39.63,158.54,2023-06-18
1173,112,69,4,266.21,1064.82,2023-04-04
1174,109,36,4,537.53,2150.11,2023-06-27
1175,41,56,1,120.45,120.45,2023-02-05
1176,51,17,4,165.16,660.64,2023-11-15
1177,307,105,1,329.4,329.4,2023-02-04
1178,79,73,1,6.48,6.48,2023-11-24
1179,447,35,4,151.01,604.03,2023-09-10
1180,198,29,2,387.24,774.48,2023-07-09
1181,109,5,2,401.55,803.09,2023-08-15
1182,206,92,1,49.19,49.19,2023-10-09
1183,423,21,3,31.93,95.8,2023-05-18
1184,342,32,2,40.69,81.37,2023-01-05
1185,475,79,3,97.88,293.64,2023-05-11
1186,232,45,2,346.71,693.43,2023-06-27
1187,474,72,4,393.53,1574.12,2023-07-25
1188,256,80,1,266.45,266.45,2023-02-21
1189,454,98,4,267.06,1068.23,2023-06-30
1190,120,1,1,460.95,460.95,2023-05-02
1191,34,72,3,467.8,1403.4,2023-04-07
