transaction_id,customer_id,product_id,quantity,price,total_amount,date,year,month,day,day_of_week,effective_price
375,154,110,2,140.24,280.48,2023-09-03,2023,9,3,6,140.24
376,193,51,3,163.64,490.92,2023-04-30,2023,4,30,6,163.64000000000001
377,336,107,4,107.48,429.9,2023-03-31,2023,3,31,4,107.475
378,168,118,4,152.4,609.59,2023-04-06,2023,4,6,3,152.3975
379,129,102,2,410.97,821.94,2023-06-07,2023,6,7,2,410.97
380,29,4,3,311.94,935.82,2023-08-29,2023,8,29,1,311.94
381,276,58,3,144.01,432.04,2023-09-29,2023,9,29,4,144.01333333333335
382,474,28,4,358.13,1432.52,2023-06-08,2023,6,8,3,358.13
383,489,59,3,428.78,1286.34,2023-07-01,2023,7,1,5,428.78
384,288,98,1,256.89,256.89,2023-12-01,2023,12,1,4,256.89
385,397,15,3,103.7,311.09,2023-01-02,2023,1,2,0,103.69666666666666
386,298,53,3,512.23,1536.68,2023-12-08,2023,12,8,4,512.2266666666667
387,254,55,1,367.61,367.61,2023-12-03,2023,12,3,6,367.61
388,296,80,4,347.61,1390.46,2023-06-29,2023,6,29,3,347.615
389,485,111,3,252.86,758.58,2023-07-20,2023,7,20,3,252.86
390,473,118,3,130.2,390.61,2023-09-27,2023,9,27,2,130.20333333333335
391,445,102,4,414.36,1657.44,2023-08-24,2023,8,24,3,414.36
392,348,7,3,450.42,1351.27,2023-09-01,2023,9,1,4,450.42333333333335
393,310,92,1,41.58,41.58,2023-07-20,2023,7,20,3,41.58
394,264,35,1,152.41,152.41,2023-03-10,2023,3,10,4,152.41
395,284,45,1,355.03,355.03,2023-09-04,2023,9,4,0,355.03
396,405,95,4,209.23,836.9,2023-05-18,2023,5,18,3,209.225
397,78,100,2,70.6,141.21,2023-07-13,2023,7,13,3,70.605
398,275,32,2,49.35,98.7,2023-08-11,2023,8,11,4,49.35
399,36,94,4,220.48,881.91,2023-07-24,2023,7,24,0,220.4775
400,278,45,4,422.85,1691.41,2023-07-01,2023,7,1,5,422.8525
401,257,36,2,384.66,769.32,2023-02-28,2023,2,28,1,384.66
402,402,46,4,29.27,117.09,2023-09-05,2023,9,5,1,29.2725
403,308,79,1,117.77,117.77,2023-07-02,2023,7,2,6,117.77
404,265,47,4,226.13,904.53,2023-08-05,2023,8,5,5,226.1325
405,193,61,3,172.37,517.11,2023-07-09,2023,7,9,6,172.37
406,387,73,4,6.72,26.89,2023-09-29,2023,9,29,4,6.7225
407,34,21,4,34.31,137.23,2023-11-17,2023,11,17,4,34.3075
408,418,116,3,175.17,525.52,2023-01-20,2023,1,20,4,175.17333333333332
409,283,6,4,399.01,1596.03,2023-09-14,2023,9,14,3,399.0075
410,272,104,4,571.8,2287.21,2023-11-27,2023,11,27,0,571.8025
411,451,74,3,394.28,1182.84,2023-02-21,2023,2,21,1,394.28
412,435,111,2,288.83,577.65,2023-06-22,2023,6,22,3,288.825
413,342,78,2,158.72,317.44,2023-03-20,2023,3,20,0,158.72
414,102,94,4,225.24,900.95,2023-02-20,2023,2,20,0,225.2375
415,206,77,4,48.48,193.93,2023-07-04,2023,7,4,1,48.4825
416,479,70,3,247.04,741.11,2023-09-02,2023,9,2,5,247.03666666666666
417,437,39,3,478.13,1434.4,2023-11-14,2023,11,14,1,478.1333333333334
418,377,54,3,543.94,1631.83,2023-07-30,2023,7,30,6,543.9433333333333
419,476,117,2,453.95,907.9,2023-10-23,2023,10,23,0,453.95
420,35,46,1,32.98,32.98,2023-07-06,2023,7,6,3,32.98
421,69,5,2,471.34,942.68,2023-04-08,2023,4,8,5,471.34
422,256,117,1,411.51,411.51,2023-08-28,2023,8,28,0,411.51
423,437,68,1,525.25,525.25,2023-12-20,2023,12,20,2,525.25
424,72,50,2,17.93,35.86,2023-05-31,2023,5,31,2,17.93
425,169,60,3,12.26,36.77,2023-03-28,2023,3,28,1,12.256666666666668
426,182,19,3,284.61,853.82,2023-09-12,2023,9,12,1,284.6066666666667
427,363,85,1,55.1,55.1,2023-04-29,2023,4,29,5,55.1
428,299,52,3,143.45,430.35,2023-03-29,2023,3,29,2,143.45000000000002
429,345,101,4,245.08,980.32,2023-12-23,2023,12,23,5,245.08
430,431,99,2,137.6,275.19,2023-01-29,2023,1,29,6,137.595
431,469,35,3,151.28,453.84,2023-12-24,2023,12,24,6,151.28
432,24,99,1,99.6,99.6,2023-03-31,2023,3,31,4,99.6
433,388,35,3,158.07,474.2,2023-02-02,2023,2,2,3,158.06666666666666
434,362,31,3,219.84,659.53,2023-09-25,2023,9,25,0,219.84333333333333
435,126,104,3,550.54,1651.62,2023-03-22,2023,3,22,2,550.54
436,147,9,1,113.3,113.3,2023-08-16,2023,8,16,2,113.3
437,492,68,1,563.0,563.0,2023-09-04,2023,9,4,0,563.0
438,62,108,1,430.22,430.22,2023-10-10,2023,10,10,1,430.22
439,82,7,2,433.58,867.16,2023-06-24,2023,6,24,5,433.58
440,321,76,4,17.2,68.79,2023-11-29,2023,11,29,2,17.1975
441,483,1,3,444.52,1333.56,2023-03-12,2023,3,12,6,444.52
442,220,12,2,402.8,805.59,2023-03-19,2023,3,19,6,402.795
443,68,37,4,395.04,1580.17,2023-04-05,2023,4,5,2,395.0425
444,295,40,4,89.64,358.58,2023-08-29,2023,8,29,1,89.645
445,387,108,4,438.7,1754.78,2023-04-20,2023,4,20,3,438.695
446,80,29,3,405.39,1216.17,2023-01-11,2023,1,11,2,405.39000000000004
447,47,52,3,151.95,455.84,2023-03-21,2023,3,21,1,151.94666666666666
448,132,53,2,541.36,1082.72,2023-04-13,2023,4,13,3,541.36
449,93,100,2,55.69,111.39,2023-03-22,2023,3,22,2,55.695
450,164,107,2,139.6,279.19,2023-02-14,2023,2,14,1,139.595
451,157,21,4,28.09,112.34,2023-07-12,2023,7,12,2,28.085
452,147,68,4,432.58,1730.33,2023-10-05,2023,10,5,3,432.5825
453,86,106,1,358.03,358.03,2023-11-14,2023,11,14,1,358.03
454,339,51,1,126.51,126.51,2023-06-25,2023,6,25,6,126.51
455,304,108,3,403.04,1209.12,2023-04-05,2023,4,5,2,403.03999999999996
456,372,20,1,236.45,236.45,2023-08-27,2023,8,27,6,236.45
457,329,14,4,242.98,971.9,2023-11-22,2023,11,22,2,242.975
458,324,22,4,32.86,131.43,2023-04-10,2023,4,10,0,32.8575
459,287,84,2,163.96,327.92,2023-10-10,2023,10,10,1,163.96
460,177,89,1,233.15,233.15,2023-09-07,2023,9,7,3,233.15
461,303,58,2,123.73,247.45,2023-08-24,2023,8,24,3,123.725
462,69,102,1,386.65,386.65,2023-12-06,2023,12,6,2,386.65
463,41,19,2,396.97,793.94,2023-07-31,2023,7,31,0,396.97
464,185,97,2,395.14,790.27,2023-08-17,2023,8,17,3,395.135
465,398,59,4,400.2,1600.8,2023-05-22,2023,5,22,0,400.2
466,319,19,4,339.73,1358.9,2023-07-08,2023,7,8,5,339.725
467,494,53,2,364.93,729.87,2023-06-22,2023,6,22,3,364.935
468,309,44,4,307.99,1231.94,2023-05-19,2023,5,19,4,307.985
469,310,9,1,108.84,108.84,2023-04-15,2023,4,15,5,108.84
470,104,118,2,125.68,251.36,2023-08-21,2023,8,21,0,125.68
471,395,60,3,13.0,39.01,2023-02-27,2023,2,27,0,13.003333333333332
472,70,55,4,398.11,1592.45,2023-07-06,2023,7,6,3,398.1125
473,28,19,2,364.9,729.79,2023-02-17,2023,2,17,4,364.895
474,500,112,1,63.31,63.31,2023-03-04,2023,3,4,5,63.31
475,433,111,2,233.8,467.59,2023-02-16,2023,2,16,3,233.795
476,1,43,1,281.38,281.38,2023-07-17,2023,7,17,0,281.38
477,371,74,1,480.64,480.64,2023-06-19,2023,6,19,0,480.64
478,479,89,4,249.5,998.0,2023-08-11,2023,8,11,4,249.5
479,422,92,4,50.06,200.24,2023-03-12,2023,3,12,6,50.06
480,354,41,4,223.02,892.08,2023-09-06,2023,9,6,2,223.02
481,31,88,4,167.28,669.1,2023-09-16,2023,9,16,5,167.275
482,384,89,3,218.43,655.29,2023-02-18,2023,2,18,5,218.42999999999998
483,287,95,4,207.92,831.66,2023-06-16,2023,6,16,4,207.915
484,219,37,3,338.81,1016.42,2023-07-23,2023,7,23,6,338.8066666666667
485,497,100,2,69.61,139.22,2023-01-27,2023,1,27,4,69.61
486,390,3,1,317.29,317.29,2023-07-05,2023,7,5,2,317.29
487,139,97,1,408.67,408.67,2023-01-26,2023,1,26,3,408.67
488,66,6,3,425.92,1277.77,2023-07-15,2023,7,15,5,425.92333333333335
489,249,52,3,149.64,448.91,2023-06-05,2023,6,5,0,149.63666666666668
490,188,31,2,234.59,469.18,2023-06-09,2023,6,9,4,234.59
491,252,118,1,166.56,166.56,2023-04-17,2023,4,17,0,166.56
492,375,58,4,157.65,630.6,2023-02-28,2023,2,28,1,157.65
493,12,83,2,262.81,525.62,2023-02-03,2023,2,3,4,262.81
494,126,33,1,87.23,87.23,2023-08-01,2023,8,1,1,87.23
495,51,27,4,252.61,1010.42,2023-02-01,2023,2,1,2,252.605
496,33,35,1,139.75,139.75,2023-06-02,2023,6,2,4,139.75
497,7,38,1,60.11,60.11,2023-02-23,2023,2,23,3,60.11
498,230,25,4,496.96,1987.82,2023-10-07,2023,10,7,5,496.955
499,276,68,1,583.32,583.32,2023-12-17,2023,12,17,6,583.32
500,311,36,4,472.67,1890.67,2023-10-30,2023,10,30,0,472.6675
501,445,89,2,194.29,388.57,2023-09-01,2023,9,1,4,194.285
502,397,16,4,247.38,989.51,2023-03-21,2023,3,21,1,247.3775
503,285,103,2,143.6,287.19,2023-09-01,2023,9,1,4,143.595
504,13,51,2,167.97,335.95,2023-01-11,2023,1,11,2,167.975
505,321,43,4,216.58,866.31,2023-12-15,2023,12,15,4,216.5775
506,69,34,1,558.13,558.13,2023-04-03,2023,4,3,0,558.13
507,461,116,3,185.01,555.02,2023-12-18,2023,12,18,0,185.00666666666666
508,361,120,4,218.58,874.33,2023-09-15,2023,9,15,4,218.5825
509,4,32,2,52.51,105.02,2023-08-26,2023,8,26,5,52.51
510,365,20,1,160.43,160.43,2023-04-28,2023,4,28,4,160.43
511,492,15,4,86.62,346.49,2023-12-22,2023,12,22,4,86.6225
512,225,37,3,360.81,1082.42,2023-08-02,2023,8,2,2,360.8066666666667
513,97,21,4,25.85,103.41,2023-09-13,2023,9,13,2,25.8525
514,240,101,1,196.91,196.91,2023-09-10,2023,9,10,6,196.91
515,8,62,3,373.58,1120.73,2023-01-25,2023,1,25,2,373.57666666666665
516,377,17,1,186.82,186.82,2023-08-15,2023,8,15,1,186.82
517,73,59,3,341.55,1024.65,2023-10-25,2023,10,25,2,341.55
518,247,99,4,109.58,438.33,2023-11-22,2023,11,22,2,109.5825
519,465,94,3,173.35,520.05,2023-11-03,2023,11,3,4,173.35
520,34,53,1,531.71,531.71,2023-06-14,2023,6,14,2,531.71
521,381,98,4,213.61,854.42,2023-05-02,2023,5,2,1,213.605
522,185,28,4,367.5,1470.01,2023-11-09,2023,11,9,3,367.5025
523,133,22,2,25.93,51.86,2023-12-14,2023,12,14,3,25.93
524,493,117,3,421.51,1264.53,2023-08-16,2023,8,16,2,421.51
525,177,88,3,171.01,513.02,2023-02-04,2023,2,4,5,171.00666666666666
526,491,64,3,268.31,804.93,2023-08-18,2023,8,18,4,268.31
527,297,108,2,416.8,833.61,2023-05-11,2023,5,11,3,416.805
528,201,88,4,164.48,657.93,2023-08-18,2023,8,18,4,164.4825
529,245,10,3,363.93,1091.8,2023-04-13,2023,4,13,3,363.93333333333334
530,406,43,2,216.17,432.34,2023-05-22,2023,5,22,0,216.17
531,239,2,2,172.64,345.29,2023-10-21,2023,10,21,5,172.645
532,63,49,1,125.97,125.97,2023-01-31,2023,1,31,1,125.97
533,177,64,4,284.65,1138.59,2023-01-31,2023,1,31,1,284.6475
534,462,82,1,377.67,377.67,2023-04-30,2023,4,30,6,377.67
535,108,8,3,286.08,858.24,2023-08-06,2023,8,6,6,286.08
536,260,65,2,147.54,295.08,2023-08-22,2023,8,22,1,147.54
537,225,118,4,165.4,661.59,2023-12-08,2023,12,8,4,165.3975
538,324,14,4,228.3,913.2,2023-05-18,2023,5,18,3,228.3
539,120,40,4,82.07,328.26,2023-08-11,2023,8,11,4,82.065
540,14,41,3,318.8,956.39,2023-10-08,2023,10,8,6,318.7966666666667
541,131,76,2,13.69,27.39,2023-11-22,2023,11,22,2,13.695
542,101,91,4,37.79,151.14,2023-09-17,2023,9,17,6,37.785
543,263,60,2,15.23,30.46,2023-06-12,2023,6,12,0,15.23
544,442,6,3,318.26,954.78,2023-05-19,2023,5,19,4,318.26
545,477,36,2,469.06,938.12,2023-02-16,2023,2,16,3,469.06
546,476,4,2,260.79,521.58,2023-02-12,2023,2,12,6,260.79
547,482,74,3,399.56,1198.68,2023-01-03,2023,1,3,1,399.56
548,152,21,1,28.63,28.63,2023-06-04,2023,6,4,6,28.63
549,154,33,2,106.33,212.66,2023-10-14,2023,10,14,5,106.33
550,319,56,1,108.9,108.9,2023-07-12,2023,7,12,2,108.9
551,137,20,1,222.31,222.31,2023-04-29,2023,4,29,5,222.31
552,260,62,3,432.76,1298.28,2023-01-04,2023,1,4,2,432.76
553,127,109,3,399.01,1197.04,2023-03-01,2023,3,1,2,399.0133333333333
554,411,21,3,26.28,78.84,2023-04-14,2023,4,14,4,26.28
555,95,30,3,445.21,1335.63,2023-12-29,2023,12,29,4,445.21000000000004
556,269,80,3,347.63,1042.89,2023-07-12,2023,7,12,2,347.63000000000005
557,160,30,3,535.3,1605.89,2023-11-25,2023,11,25,5,535.2966666666667
558,312,74,4,456.84,1827.35,2023-03-10,2023,3,10,4,456.8375
559,156,50,2,16.36,32.73,2023-02-15,2023,2,15,2,16.365
560,191,43,1,237.34,237.34,2023-02-28,2023,2,28,1,237.34
561,88,34,2,433.49,866.99,2023-06-02,2023,6,2,4,433.495
562,429,80,4,262.56,1050.24,2023-07-17,2023,7,17,0,262.56
563,74,42,2,295.89,591.78,2023-09-22,2023,9,22,4,295.89
564,229,79,3,102.62,307.87,2023-01-09,2023,1,9,0,102.62333333333333
565,6,80,1,348.14,348.14,2023-05-23,2023,5,23,1,348.14
566,390,30,3,426.74,1280.22,2023-04-02,2023,4,2,6,426.74
567,262,53,3,434.74,1304.23,2023-11-11,2023,11,11,5,434.74333333333334
568,442,58,4,124.78,499.12,2023-09-24,2023,9,24,6,124.78
569,250,19,3,297.87,893.6,2023-10-01,2023,10,1,6,297.8666666666667
570,420,78,3,138.48,415.43,2023-10-19,2023,10,19,3,138.47666666666666
571,221,82,1,355.75,355.75,2023-02-08,2023,2,8,2,355.75
572,188,4,1,297.11,297.11,2023-11-20,2023,11,20,0,297.11
573,155,45,4,406.86,1627.46,2023-01-22,2023,1,22,6,406.865
574,151,86,4,488.74,1954.96,2023-10-06,2023,10,6,4,488.74
575,43,88,4,202.16,808.63,2023-10-05,2023,10,5,3,202.1575
576,4,112,2,65.01,130.02,2023-09-17,2023,9,17,6,65.01
577,315,88,2,217.34,434.67,2023-12-31,2023,12,31,6,217.335
578,199,50,2,16.47,32.94,2023-04-16,2023,4,16,6,16.47
579,355,104,2,488.41,976.83,2023-09-02,2023,9,2,5,488.415
580,409,87,1,559.56,559.56,2023-08-26,2023,8,26,5,559.56
581,319,106,1,443.06,443.06,2023-03-28,2023,3,28,1,443.06
582,205,116,1,143.77,143.77,2023-04-25,2023,4,25,1,143.77
583,57,105,3,294.49,883.46,2023-05-26,2023,5,26,4,294.4866666666667
584,281,90,3,24.27,72.81,2023-12-10,2023,12,10,6,24.27
585,312,61,4,239.03,956.12,2023-07-12,2023,7,12,2,239.03
586,318,65,1,166.81,166.81,2023-07-01,2023,7,1,5,166.81
587,288,73,2,7.85,15.71,2023-01-02,2023,1,2,0,7.855
588,366,84,3,193.31,579.93,2023-11-06,2023,11,6,0,193.30999999999997
589,283,31,1,211.63,211.63,2023-10-09,2023,10,9,0,211.63
590,7,43,2,308.02,616.04,2023-12-26,2023,12,26,1,308.02
591,370,26,2,237.02,474.05,2023-10-29,2023,10,29,6,237.025
592,376,5,4,358.36,1433.46,2023-12-30,2023,12,30,5,358.365
593,6,11,3,113.85,341.56,2023-10-22,2023,10,22,6,113.85333333333334
594,488,14,3,254.79,764.36,2023-06-09,2023,6,9,4,254.78666666666666
595,296,56,2,108.63,217.26,2023-09-22,2023,9,22,4,108.63
596,11,46,3,30.83,92.48,2023-09-04,2023,9,4,0,30.826666666666668
597,233,99,4,119.59,478.35,2023-10-07,2023,10,7,5,119.5875
598,285,66,1,44.8,44.8,2023-01-23,2023,1,23,0,44.8
599,350,13,2,174.52,349.04,2023-05-23,2023,5,23,1,174.52
600,381,24,4,279.24,1116.97,2023-07-27,2023,7,27,3,279.2425
601,11,65,3,154.24,462.71,2023-04-01,2023,4,1,5,154.23666666666665
602,3,118,1,137.22,137.22,2023-12-11,2023,12,11,0,137.22
603,223,19,3,356.71,1070.14,2023-01-10,2023,1,10,1,356.71333333333337
604,91,18,3,307.6,922.81,2023-08-31,2023,8,31,3,307.6033333333333
605,229,93,4,292.16,1168.64,2023-10-29,2023,10,29,6,292.16
606,203,116,4,183.41,733.65,2023-06-24,2023,6,24,5,183.4125
607,215,59,2,371.28,742.56,2023-05-07,2023,5,7,6,371.28
608,291,19,4,302.3,1209.21,2023-04-02,2023,4,2,6,302.3025
609,299,70,4,226.84,907.35,2023-06-22,2023,6,22,3,226.8375
610,32,65,2,124.48,248.96,2023-06-05,2023,6,5,0,124.48
611,415,117,2,437.27,874.54,2023-08-04,2023,8,4,4,437.27
612,391,89,1,218.23,218.23,2023-10-12,2023,10,12,3,218.23
613,58,50,1,17.79,17.79,2023-05-08,2023,5,8,0,17.79
614,329,47,3,199.23,597.69,2023-09-23,2023,9,23,5,199.23000000000002
615,359,53,4,389.55,1558.19,2023-09-28,2023,9,28,3,389.5475
616,381,58,1,149.25,149.25,2023-03-26,2023,3,26,6,149.25
617,228,104,2,535.64,1071.27,2023-12-27,2023,12,27,2,535.635
618,327,118,1,135.41,135.41,2023-04-23,2023,4,23,6,135.41
619,348,91,2,49.25,98.5,2023-03-19,2023,3,19,6,49.25
620,271,22,3,38.28,114.83,2023-07-02,2023,7,2,6,38.276666666666664
621,269,63,1,321.71,321.71,2023-11-13,2023,11,13,0,321.71
622,249,33,3,89.57,268.7,2023-09-22,2023,9,22,4,89.56666666666666
623,152,44,4,277.07,1108.27,2023-08-31,2023,8,31,3,277.0675
624,107,30,3,553.44,1660.32,2023-10-16,2023,10,16,0,553.4399999999999
625,140,111,1,306.21,306.21,2023-01-09,2023,1,9,0,306.21
626,234,38,2,50.46,100.92,2023-11-03,2023,11,3,4,50.46
627,249,72,2,390.47,780.94,2023-02-11,2023,2,11,5,390.47
628,117,91,3,41.42,124.27,2023-12-22,2023,12,22,4,41.42333333333333
629,188,52,1,128.09,128.09,2023-11-26,2023,11,26,6,128.09
630,158,62,2,346.59,693.18,2023-09-08,2023,9,8,4,346.59
631,301,107,4,122.06,488.23,2023-07-26,2023,7,26,2,122.0575
632,130,60,4,15.36,61.43,2023-05-05,2023,5,5,4,15.3575
633,228,25,2,458.82,917.65,2023-09-20,2023,9,20,2,458.825
634,2,93,4,267.52,1070.1,2023-07-23,2023,7,23,6,267.525
635,89,89,2,197.43,394.87,2023-11-06,2023,11,6,0,197.435
636,384,80,4,269.54,1078.14,2023-02-10,2023,2,10,4,269.535
637,294,52,3,168.59,505.78,2023-03-08,2023,3,8,2,168.59333333333333
638,171,5,3,418.87,1256.6,2023-01-02,2023,1,2,0,418.8666666666666
639,92,76,1,13.1,13.1,2023-01-30,2023,1,30,0,13.1
640,94,88,2,230.85,461.7,2023-09-28,2023,9,28,3,230.85
641,435,4,4,241.48,965.93,2023-11-25,2023,11,25,5,241.4825
642,477,4,3,288.6,865.81,2023-09-08,2023,9,8,4,288.6033333333333
643,185,16,3,198.97,596.91,2023-09-10,2023,9,10,6,198.97
644,56,87,3,467.15,1401.44,2023-09-03,2023,9,3,6,467.1466666666667
645,409,51,4,140.16,560.63,2023-08-23,2023,8,23,2,140.1575
646,472,10,2,315.74,631.47,2023-06-25,2023,6,25,6,315.735
647,384,80,1,292.96,292.96,2023-01-16,2023,1,16,0,292.96
648,432,54,2,435.18,870.36,2023-03-14,2023,3,14,1,435.18
649,335,12,4,393.4,1573.6,2023-09-12,2023,9,12,1,393.4
650,440,53,1,395.93,395.93,2023-11-28,2023,11,28,1,395.93
651,393,86,1,519.24,519.24,2023-02-16,2023,2,16,3,519.24
652,56,111,2,276.88,553.77,2023-09-14,2023,9,14,3,276.885
653,265,114,4,284.12,1136.48,2023-06-26,2023,6,26,0,284.12
654,159,99,3,106.21,318.62,2023-04-12,2023,4,12,2,106.20666666666666
655,466,43,1,228.04,228.04,2023-08-13,2023,8,13,6,228.04
656,230,35,3,157.43,472.29,2023-12-25,2023,12,25,0,157.43
657,259,2,1,161.25,161.25,2023-03-31,2023,3,31,4,161.25
658,468,87,4,423.28,1693.12,2023-01-15,2023,1,15,6,423.28
659,281,27,4,327.04,1308.17,2023-09-08,2023,9,8,4,327.0425
660,351,44,2,308.84,617.69,2023-05-07,2023,5,7,6,308.845
661,325,120,3,247.23,741.69,2023-02-07,2023,2,7,1,247.23000000000002
662,307,78,2,132.24,264.49,2023-08-30,2023,8,30,2,132.245
663,145,82,4,436.17,1744.67,2023-02-18,2023,2,18,5,436.1675
664,469,94,2,222.38,444.77,2023-05-31,2023,5,31,2,222.385
665,497,72,2,416.1,832.21,2023-01-08,2023,1,8,6,416.105
666,430,105,3,338.58,1015.73,2023-01-21,2023,1,21,5,338.57666666666665
667,47,59,1,443.79,443.79,2023-12-17,2023,12,17,6,443.79
668,304,34,1,477.59,477.59,2023-03-30,2023,3,30,3,477.59
669,363,19,1,275.3,275.3,2023-04-15,2023,4,15,5,275.3
670,145,67,4,104.17,416.69,2023-09-02,2023,9,2,5,104.1725
671,115,94,4,172.26,689.04,2023-10-25,2023,10,25,2,172.26
672,116,102,3,306.06,918.19,2023-10-12,2023,10,12,3,306.06333333333333
673,243,62,2,324.72,649.43,2023-05-14,2023,5,14,6,324.715
674,265,15,3,86.19,258.58,2023-06-24,2023,6,24,5,86.19333333333333
675,224,72,1,552.53,552.53,2023-01-14,2023,1,14,5,552.53
676,345,2,3,204.79,614.36,2023-09-01,2023,9,1,4,204.78666666666666
677,229,7,4,526.88,2107.52,2023-01-06,2023,1,6,4,526.88
678,283,52,3,126.95,380.85,2023-07-07,2023,7,7,4,126.95
679,326,118,2,125.59,251.18,2023-09-09,2023,9,9,5,125.59
680,186,44,3,364.87,1094.62,2023-08-13,2023,8,13,6,364.8733333333333
681,482,24,2,311.38,622.75,2023-08-24,2023,8,24,3,311.375
682,135,43,4,284.62,1138.46,2023-10-08,2023,10,8,6,284.615
683,107,106,1,389.25,389.25,2023-12-11,2023,12,11,0,389.25
684,500,16,1,220.27,220.27,2023-05-29,2023,5,29,0,220.27
685,422,104,4,541.8,2167.21,2023-09-13,2023,9,13,2,541.8025
686,163,119,4,144.57,578.3,2023-04-15,2023,4,15,5,144.575
687,429,73,2,6.24,12.48,2023-08-10,2023,8,10,3,6.24
688,44,34,4,381.57,1526.28,2023-10-01,2023,10,1,6,381.57
689,56,93,3,263.72,791.15,2023-08-01,2023,8,1,1,263.71666666666664
690,71,52,1,138.3,138.3,2023-04-01,2023,4,1,5,138.3
691,347,58,2,149.38,298.76,2023-05-25,2023,5,25,3,149.38
692,215,76,1,16.54,16.54,2023-04-04,2023,4,4,1,16.54
693,426,101,1,247.07,247.07,2023-06-16,2023,6,16,4,247.07
694,78,24,3,304.81,914.42,2023-11-26,2023,11,26,6,304.8066666666667
695,77,75,1,471.41,471.41,2023-02-23,2023,2,23,3,471.41
696,197,84,2,171.77,343.54,2023-09-01,2023,9,1,4,171.77
697,408,109,2,481.65,963.3,2023-01-23,2023,1,23,0,481.65
698,111,13,1,178.28,178.28,2023-10-29,2023,10,29,6,178.28
699,361,106,2,429.23,858.46,2023-10-02,2023,10,2,0,429.23
700,305,93,4,291.57,1166.3,2023-02-07,2023,2,7,1,291.575
701,170,4,1,246.56,246.56,2023-02-23,2023,2,23,3,246.56
702,192,98,1,291.83,291.83,2023-07-03,2023,7,3,0,291.83
703,486,63,1,407.31,407.31,2023-12-05,2023,12,5,1,407.31
704,353,3,4,225.01,900.05,2023-08-19,2023,8,19,5,225.0125
705,384,74,4,367.36,1469.45,2023-01-19,2023,1,19,3,367.3625
706,305,65,4,137.3,549.2,2023-04-29,2023,4,29,5,137.3
707,209,2,4,169.14,676.55,2023-12-04,2023,12,4,0,169.1375
708,14,67,1,125.87,125.87,2023-06-09,2023,6,9,4,125.87
709,459,102,2,425.32,850.64,2023-11-17,2023,11,17,4,425.32
710,469,38,1,62.71,62.71,2023-06-01,2023,6,1,3,62.71
711,428,78,3,135.05,405.14,2023-08-23,2023,8,23,2,135.04666666666665
712,161,120,3,296.7,890.09,2023-03-23,2023,3,23,3,296.69666666666666
713,474,8,3,351.35,1054.06,2023-03-08,2023,3,8,2,351.3533333333333
714,372,108,1,530.31,530.31,2023-05-06,2023,5,6,5,530.31
715,230,119,2,135.75,271.5,2023-03-08,2023,3,8,2,135.75
716,230,47,2,201.12,402.25,2023-03-20,2023,3,20,0,201.125
717,477,83,4,284.91,1139.65,2023-04-02,2023,4,2,6,284.9125
718,24,80,2,338.78,677.55,2023-02-05,2023,2,5,6,338.775
719,209,68,4,542.29,2169.16,2023-11-23,2023,11,23,3,542.29
720,419,84,3,154.47,463.41,2023-11-13,2023,11,13,0,154.47
721,52,20,2,207.38,414.77,2023-08-03,2023,8,3,3,207.385
722,362,113,4,197.79,791.17,2023-08-14,2023,8,14,0,197.7925
723,355,9,3,99.9,299.69,2023-06-01,2023,6,1,3,99.89666666666666
724,116,93,4,268.18,1072.72,2023-12-17,2023,12,17,6,268.18
725,36,100,4,76.16,304.63,2023-01-20,2023,1,20,4,76.1575
726,65,49,3,135.75,407.24,2023-11-19,2023,11,19,6,135.74666666666667
727,129,55,2,337.68,675.35,2023-02-12,2023,2,12,6,337.675
728,185,80,1,259.7,259.7,2023-07-25,2023,7,25,1,259.7
729,396,14,1,228.28,228.28,2023-01-09,2023,1,9,0,228.28
730,311,40,3,120.49,361.46,2023-05-12,2023,5,12,4,120.48666666666666
731,351,81,1,368.4,368.4,2023-05-31,2023,5,31,2,368.4
732,262,77,3,57.1,171.3,2023-10-01,2023,10,1,6,57.1
733,346,22,3,29.24,87.73,2023-10-02,2023,10,2,0,29.243333333333336
734,66,15,4,121.04,484.14,2023-12-23,2023,12,23,5,121.035
735,423,20,2,195.16,390.31,2023-10-13,2023,10,13,4,195.155
736,39,18,4,406.4,1625.6,2023-01-20,2023,1,20,4,406.4
737,7,12,3,509.72,1529.17,2023-11-04,2023,11,4,5,509.72333333333336
738,125,22,4,33.27,133.08,2023-09-09,2023,9,9,5,33.27
739,329,119,1,151.17,151.17,2023-04-13,2023,4,13,3,151.17
740,155,98,2,318.07,636.15,2023-01-02,2023,1,2,0,318.075
741,294,119,1,118.67,118.67,2023-01-31,2023,1,31,1,118.67
742,6,5,2,448.67,897.33,2023-09-11,2023,9,11,0,448.665
743,97,25,2,419.88,839.76,2023-10-19,2023,10,19,3,419.88
744,40,108,3,548.38,1645.15,2023-01-02,2023,1,2,0,548.3833333333333
745,368,111,3,346.18,1038.53,2023-08-25,2023,8,25,4,346.1766666666667
746,313,119,2,108.03,216.06,2023-02-20,2023,2,20,0,108.03
747,204,23,4,468.94,1875.76,2023-08-02,2023,8,2,2,468.94
748,76,98,3,277.83,833.5,2023-08-23,2023,8,23,2,277.8333333333333
749,191,80,4,293.85,1175.4,2023-11-30,2023,11,30,3,293.85
