ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-01-12,9876.2869219318,4346.434237420134,15585.19766024326,9876.282335981543,9876.291884895096,207.33503076356175,207.33503076356175,207.33503076356175,-344.02821469385697,-344.02821469385697,-344.02821469385697,551.3632454574188,551.3632454574188,551.3632454574188,0.0,0.0,0.0,10083.621952695361
2024-01-13,9880.468000911866,4239.882182982917,15312.92489117365,9880.462693911428,9880.473637030036,-110.48807939105998,-110.48807939105998,-110.48807939105998,-839.2142227098996,-839.2142227098996,-839.2142227098996,728.7261433188396,728.7261433188396,728.7261433188396,0.0,0.0,0.0,9769.979921520806
2024-01-14,9884.649079891931,5127.463904646205,16401.877299907,9884.643064955306,9884.655385956483,679.848328773089,679.848328773089,679.848328773089,-222.49968255044067,-222.49968255044067,-222.49968255044067,902.3480113235297,902.3480113235297,902.3480113235297,0.0,0.0,0.0,10564.49740866502
2024-01-15,9888.830158871997,5658.977393474,16464.959304457247,9888.823218005413,9888.837104065035,986.5216675334616,986.5216675334616,986.5216675334616,-83.55953958939646,-83.55953958939646,-83.55953958939646,1070.0812071228581,1070.0812071228581,1070.0812071228581,0.0,0.0,0.0,10875.351826405458
2024-01-16,9893.01123785206,5315.520735718384,16989.924408220286,9893.00374085813,9893.018931350332,1166.8570159307344,1166.8570159307344,1166.8570159307344,-62.96425975606155,-62.96425975606155,-62.96425975606155,1229.8212756867958,1229.8212756867958,1229.8212756867958,0.0,0.0,0.0,11059.868253782795
2024-01-17,9897.192316832126,5800.729357835815,17318.71134086374,9897.1841965423,9897.200773120117,1895.6163890793773,1895.6163890793773,1895.6163890793773,516.066631561896,516.066631561896,516.066631561896,1379.5497575174813,1379.5497575174813,1379.5497575174813,0.0,0.0,0.0,11792.808705911504
2024-01-18,9901.373395812192,6998.293580724303,18037.980971393034,9901.364572911858,9901.382422046758,2553.575516183044,2553.575516183044,2553.575516183044,1036.1992877400444,1036.1992877400444,1036.1992877400444,1517.3762284429997,1517.3762284429997,1517.3762284429997,0.0,0.0,0.0,12454.948911995236
2024-01-19,9905.554474792258,5889.603484260954,17207.3303492694,9905.545002299836,9905.56417370176,1297.5502863014026,1297.5502863014026,1297.5502863014026,-344.0282146952461,-344.0282146952461,-344.0282146952461,1641.5785009966485,1641.5785009966485,1641.5785009966485,0.0,0.0,0.0,11203.10476109366
2024-01-20,9909.735553772323,5234.1675155295225,16535.686311677724,9909.725215319877,9909.746019228292,911.4257193094728,911.4257193094728,911.4257193094728,-839.2142227099082,-839.2142227099082,-839.2142227099082,1750.6399420193811,1750.6399420193811,1750.6399420193811,0.0,0.0,0.0,10821.161273081796
2024-01-21,9913.916632752387,6018.769929548086,17503.225787576215,9913.90534417571,9913.927962524873,1620.7832325139645,1620.7832325139645,1620.7832325139645,-222.49968254891635,-222.49968254891635,-222.49968254891635,1843.2829150628809,1843.2829150628809,1843.2829150628809,0.0,0.0,0.0,11534.699865266351
2024-01-22,9918.097711732453,6231.296698322066,17454.566377797244,9918.085508574832,9918.10992367345,1834.9378988180863,1834.9378988180863,1834.9378988180863,-83.5595395897492,-83.5595395897492,-83.5595395897492,1918.4974384078353,1918.4974384078353,1918.4974384078353,0.0,0.0,0.0,11753.03561055054
2024-01-23,9922.278790712518,6297.580100880101,17950.44185443038,9922.265631294385,9922.29187589603,1912.5999983225308,1912.5999983225308,1912.5999983225308,-62.96425975621972,-62.96425975621972,-62.96425975621972,1975.5642580787508,1975.5642580787508,1975.5642580787508,0.0,0.0,0.0,11834.878789035049
2024-01-24,9926.459869692584,7364.24678740185,17941.177388368338,9926.445754362121,9926.473898762068,2530.1382990759485,2530.1382990759485,2530.1382990759485,516.066631558735,516.066631558735,516.066631558735,2014.0716675172132,2014.0716675172132,2014.0716675172132,0.0,0.0,0.0,12456.598168768533
2024-01-25,9930.64094867265,7241.953763461302,18963.878922995278,9930.62583094219,9930.656226354555,3070.1248458958603,3070.1248458958603,3070.1248458958603,1036.1992877397727,1036.1992877397727,1036.1992877397727,2033.9255581560876,2033.9255581560876,2033.9255581560876,0.0,0.0,0.0,13000.76579456851
2024-01-26,9934.822027652714,5958.043148003495,16920.41908914,9934.805991531253,9934.838595517258,1691.3241393134567,1691.3241393134567,1691.3241393134567,-344.0282146961021,-344.0282146961021,-344.0282146961021,2035.3523540095591,2035.3523540095591,2035.3523540095591,0.0,0.0,0.0,11626.14616696617
2024-01-27,9939.00310663278,5214.860752477874,16524.01870935748,9938.98612008572,9939.02042424605,1179.6804413654413,1179.6804413654413,1179.6804413654413,-839.2142227099167,-839.2142227099167,-839.2142227099167,2018.8946640753582,2018.8946640753582,2018.8946640753582,0.0,0.0,0.0,11118.68354799822
2024-01-28,9943.184185612845,5801.274127242657,17195.152745230884,9943.16615740054,9943.202212715503,1762.8999913826656,1762.8999913826656,1762.8999913826656,-222.49968254905082,-222.49968254905082,-222.49968254905082,1985.3996739317163,1985.3996739317163,1985.3996739317163,0.0,0.0,0.0,11706.084176995511
2024-01-29,9947.36526459291,5894.344490278872,17635.727833687422,9947.346200749347,9947.384195962379,1852.4409476707872,1852.4409476707872,1852.4409476707872,-83.55953958908502,-83.55953958908502,-83.55953958908502,1936.0004872598724,1936.0004872598724,1936.0004872598724,0.0,0.0,0.0,11799.806212263698
2024-01-30,9951.546343572976,6116.5213898452475,17501.946927372184,9951.526362542245,9951.566188652436,1809.1265541539024,1809.1265541539024,1809.1265541539024,-62.964259756377885,-62.964259756377885,-62.964259756377885,1872.0908139102803,1872.0908139102803,1872.0908139102803,0.0,0.0,0.0,11760.67289772688
2024-01-31,9955.72742255304,6498.757117641505,18192.611246599874,9955.706641933126,9955.748432278962,2311.3602099207933,2311.3602099207933,2311.3602099207933,516.0666315593904,516.0666315593904,516.0666315593904,1795.2935783614025,1795.2935783614025,1795.2935783614025,0.0,0.0,0.0,12267.087632473833
2024-02-01,9959.908501533106,7557.775698330872,18258.009130287206,9959.887155366125,9959.9304101642,2743.6234737418554,2743.6234737418554,2743.6234737418554,1036.1992877412536,1036.1992877412536,1036.1992877412536,1707.4241860006018,1707.4241860006018,1707.4241860006018,0.0,0.0,0.0,12703.53197527496
2024-02-02,9964.089580513171,5746.095383701418,16859.18141669486,9964.066902684834,9964.112261358574,1266.4211152413002,1266.4211152413002,1266.4211152413002,-344.0282146969582,-344.0282146969582,-344.0282146969582,1610.4493299382582,1610.4493299382582,1610.4493299382582,0.0,0.0,0.0,11230.510695754472
2024-02-03,9968.270659493237,4631.722270610917,16109.545367267314,9968.247028776752,9968.29456861907,667.2281211594678,667.2281211594678,667.2281211594678,-839.2142227091693,-839.2142227091693,-839.2142227091693,1506.4423438686372,1506.4423438686372,1506.4423438686372,0.0,0.0,0.0,10635.498780652704
2024-02-04,9972.451738473303,5517.795003423961,17000.039941736628,9972.426991244378,9972.476872069905,1175.0365206923093,1175.0365206923093,1175.0365206923093,-222.4996825511435,-222.4996825511435,-222.4996825511435,1397.5362032434527,1397.5362032434527,1397.5362032434527,0.0,0.0,0.0,11147.488259165611
2024-02-05,9976.632817453366,5325.486546592366,16417.533194361895,9976.607102817698,9976.659171671441,1202.315805243697,1202.315805243697,1202.315805243697,-83.5595395886993,-83.5595395886993,-83.5595395886993,1285.8753448323964,1285.8753448323964,1285.8753448323964,0.0,0.0,0.0,11178.948622697064
2024-02-06,9980.813896433432,5165.775417905193,16395.552413436744,9980.787234025767,9980.841345699653,1110.6032518002016,1110.6032518002016,1110.6032518002016,-62.9642597560348,-62.9642597560348,-62.9642597560348,1173.5675115562365,1173.5675115562365,1173.5675115562365,0.0,0.0,0.0,11091.417148233633
2024-02-07,9984.994975413498,6239.537127528474,17186.57491956247,9984.96707239297,9985.022969936712,1578.7034655843704,1578.7034655843704,1578.7034655843704,516.066631560046,516.066631560046,516.066631560046,1062.6368340243246,1062.6368340243246,1062.6368340243246,0.0,0.0,0.0,11563.698440997869
2024-02-08,9989.176054393563,6076.418026967291,17323.03560889102,9989.146638812865,9989.204962254746,1991.1786199132412,1991.1786199132412,1991.1786199132412,1036.1992877409818,1036.1992877409818,1036.1992877409818,954.9793321722594,954.9793321722594,954.9793321722594,0.0,0.0,0.0,11980.354674306804
2024-02-09,9993.357133373629,4877.838962499132,15844.362653443557,9993.32621533983,9993.386223065158,508.29374566630554,508.29374566630554,508.29374566630554,-344.0282146924313,-344.0282146924313,-344.0282146924313,852.3219603587369,852.3219603587369,852.3219603587369,0.0,0.0,0.0,10501.650879039935
2024-02-10,9997.538212353691,4562.24863195795,15473.757260341183,9997.50624654273,9997.567850271656,-83.02799401748743,-83.02799401748743,-83.02799401748743,-839.214222708422,-839.214222708422,-839.214222708422,756.1862286909345,756.1862286909345,756.1862286909345,0.0,0.0,0.0,9914.510218336203
2024-02-11,10001.719291333757,5184.894105755261,15959.053386680973,10001.686481580227,10001.749991376137,445.3576319958948,445.3576319958948,445.3576319958948,-222.49968255044848,-222.49968255044848,-222.49968255044848,667.8573145463433,667.8573145463433,667.8573145463433,0.0,0.0,0.0,10447.076923329652
2024-02-12,10005.900370313824,4821.2819298966515,16415.873782472543,10005.866660811858,10005.932963903302,504.79989480336377,504.79989480336377,504.79989480336377,-83.55953958979059,-83.55953958979059,-83.55953958979059,588.3594343931543,588.3594343931543,588.3594343931543,0.0,0.0,0.0,10510.700265117188
2024-02-13,10010.08144929389,4501.107495103187,15515.80207818104,10010.04636561404,10010.115728052715,455.4738211534042,455.4738211534042,455.4738211534042,-62.96425975569161,-62.96425975569161,-62.96425975569161,518.4380809090958,518.4380809090958,518.4380809090958,0.0,0.0,0.0,10465.555270447294
2024-02-14,10014.262528273955,5830.434583484974,16471.58146962671,10014.226331428254,10014.297560597814,974.6161800834842,974.6161800834842,974.6161800834842,516.0666315608663,516.0666315608663,516.0666315608663,458.54954852261795,458.54954852261795,458.54954852261795,0.0,0.0,0.0,10988.878708357439
2024-02-15,10018.443607254017,5649.153097089603,16747.168703124597,10018.406168756803,10018.479391399233,1445.057264550566,1445.057264550566,1445.057264550566,1036.1992877405057,1036.1992877405057,1036.1992877405057,408.85797681006,408.85797681006,408.85797681006,0.0,0.0,0.0,11463.500871804583
2024-02-16,10022.624686234083,4084.579370930345,15396.360362165635,10022.586011330071,10022.662177267774,25.21172626069687,25.21172626069687,25.21172626069687,-344.0282146938204,-344.0282146938204,-344.0282146938204,369.23994095451724,369.23994095451724,369.23994095451724,0.0,0.0,0.0,10047.83641249478
2024-02-17,10026.805765214149,3708.6299048622864,14883.344395491575,10026.766260520235,10026.843803871054,-499.91780548273414,-499.91780548273414,-499.91780548273414,-839.2142227084306,-839.2142227084306,-839.2142227084306,339.2964172256965,339.2964172256965,339.2964172256965,0.0,0.0,0.0,9526.887959731415
2024-02-18,10030.986844194214,4680.44833507157,15730.089996823355,10030.94691312068,10031.025900854847,95.87207214575227,95.87207214575227,95.87207214575227,-222.49968254975352,-222.49968254975352,-222.49968254975352,318.3717546955058,318.3717546955058,318.3717546955058,0.0,0.0,0.0,10126.858916339967
2024-02-19,10035.167923174282,4282.985246263194,15611.80177031912,10035.126445337866,10035.208700810897,222.0195580295493,222.0195580295493,222.0195580295493,-83.55953958940484,-83.55953958940484,-83.55953958940484,305.57909761895417,305.57909761895417,305.57909761895417,0.0,0.0,0.0,10257.187481203831
2024-02-20,10039.349002154344,4348.650661665059,15970.253149511,10039.305940914684,10039.390751218647,236.86727150328548,236.86727150328548,236.86727150328548,-62.96425975660979,-62.96425975660979,-62.96425975660979,299.83153125989526,299.83153125989526,299.83153125989526,0.0,0.0,0.0,10276.21627365763
2024-02-21,10043.53008113441,5447.645083369457,16168.137938166443,10043.48593410326,10043.572844089327,815.944703729221,815.944703729221,815.944703729221,516.0666315616863,516.0666315616863,516.0666315616863,299.87807216753475,299.87807216753475,299.87807216753475,0.0,0.0,0.0,10859.47478486363
2024-02-22,10047.711160114475,5697.834544095306,16607.26615967812,10047.665950574998,10047.755042029776,1340.5427840086716,1340.5427840086716,1340.5427840086716,1036.199287740234,1036.199287740234,1036.199287740234,304.3434962684376,304.3434962684376,304.3434962684376,0.0,0.0,0.0,11388.253944123147
2024-02-23,10051.89223909454,4596.654561342757,15803.679058343212,10051.845938979106,10051.937162395812,-32.257316535740316,-32.257316535740316,-32.257316535740316,-344.0282146941434,-344.0282146941434,-344.0282146941434,311.7708981584031,311.7708981584031,311.7708981584031,0.0,0.0,0.0,10019.6349225588
2024-02-24,10056.073318074607,4060.447218885722,15288.776547699395,10056.025962088339,10056.1194646385,-518.5484172331018,-518.5484172331018,-518.5484172331018,-839.2142227084393,-839.2142227084393,-839.2142227084393,320.6658054753374,320.6658054753374,320.6658054753374,0.0,0.0,0.0,9537.524900841505
2024-02-25,10060.25439705467,4744.349230526494,15848.441628332223,10060.205988046744,10060.301811905169,107.0409525750326,107.0409525750326,107.0409525750326,-222.49968255184626,-222.49968255184626,-222.49968255184626,329.5406351268789,329.5406351268789,329.5406351268789,0.0,0.0,0.0,10167.295349629703
2024-02-26,10064.435476034738,4662.824565363098,15936.823226199333,10064.386138174696,10064.484182131844,253.39873490250454,253.39873490250454,253.39873490250454,-83.55953958975763,-83.55953958975763,-83.55953958975763,336.95827449226215,336.95827449226215,336.95827449226215,0.0,0.0,0.0,10317.834210937242
2024-02-27,10068.616555014802,5252.695622590471,16191.89263036071,10068.566584824508,10068.666540639848,278.6093408662656,278.6093408662656,278.6093408662656,-62.96425975676803,-62.96425975676803,-62.96425975676803,341.57360062303366,341.57360062303366,341.57360062303366,0.0,0.0,0.0,10347.225895881067
2024-02-28,10072.797633994867,5512.89720989958,17060.820221304126,10072.746797573378,10072.848887035745,858.2384446419726,858.2384446419726,858.2384446419726,516.0666315583607,516.0666315583607,516.0666315583607,342.17181308361205,342.17181308361205,342.17181308361205,0.0,0.0,0.0,10931.03607863684
2024-02-29,10076.978712974933,5503.474317864448,17089.88321831728,10076.926932849417,10077.031047505869,1373.9018374069178,1373.9018374069178,1373.9018374069178,1036.1992877397581,1036.1992877397581,1036.1992877397581,337.70254966715953,337.70254966715953,337.70254966715953,0.0,0.0,0.0,11450.880550381851
